time,frequency,confidence
64.760,291.406,0.880561
64.770,290.752,0.917322
64.780,290.567,0.920549
64.790,289.856,0.909018
64.800,289.583,0.891333
64.810,289.857,0.902880
64.820,289.326,0.891924
64.830,287.190,0.871917
64.840,285.265,0.846035
64.850,281.871,0.861903
64.860,281.716,0.872021
64.870,283.473,0.869266
64.880,283.852,0.897477
64.890,284.233,0.911280
64.900,283.645,0.889393
64.910,282.207,0.884485
64.920,281.751,0.880908
64.930,280.663,0.859750
64.940,278.777,0.859764
64.950,277.491,0.828090
64.960,274.312,0.725170
64.970,271.452,0.677759
64.980,272.466,0.711303
64.990,274.014,0.766299
65.000,274.507,0.830610
65.010,274.802,0.856171
65.020,274.987,0.859517
65.030,274.400,0.783109
65.040,273.797,0.731310
65.050,273.938,0.759706
65.060,276.156,0.800062
65.070,278.332,0.824031
65.080,278.063,0.844948
65.090,277.233,0.787528
65.100,275.404,0.702716
65.110,274.073,0.523077
65.120,809.652,0.302777
65.130,270.249,0.247304
65.140,268.281,0.445669
65.150,268.602,0.740165
65.160,269.034,0.793032
65.170,268.939,0.824198
65.180,267.097,0.834189
65.190,265.548,0.842483
65.200,263.381,0.775997
65.210,262.807,0.691658
65.220,263.465,0.513201
65.230,792.349,0.672667
65.240,792.958,0.823518
65.250,791.251,0.864914
65.260,791.380,0.887550
65.270,790.056,0.900183
65.280,787.479,0.899907
65.290,788.821,0.879462
65.300,787.691,0.869828
65.310,785.756,0.886994
65.320,783.724,0.837915
65.330,786.023,0.840662
65.340,788.686,0.748731
65.350,788.874,0.645427
65.360,261.203,0.546935
65.370,784.458,0.663996
65.380,785.321,0.852216
65.390,786.563,0.793823
65.400,787.062,0.777501
65.410,788.712,0.706362
65.420,785.625,0.650911
65.430,790.401,0.689170
65.440,786.744,0.667436
65.450,786.195,0.808987
65.460,783.410,0.827276
65.470,786.996,0.864288
65.480,790.547,0.821358
65.490,802.312,0.771097
65.500,807.558,0.648754
65.510,821.945,0.590037
65.520,831.883,0.670936
65.530,830.361,0.542762
65.540,829.708,0.582797
65.550,825.617,0.605865
65.560,822.888,0.764841
65.570,814.024,0.681690
65.580,813.560,0.513992
65.590,800.601,0.146801
65.600,801.063,0.149374
65.610,32.659,0.106262
65.620,239.629,0.172578
65.630,235.809,0.348608
65.640,237.032,0.363755
65.650,242.096,0.277527
65.660,735.976,0.210269
65.670,751.948,0.348719
65.680,769.784,0.453173
65.690,787.987,0.469253
65.700,806.824,0.512537
65.710,818.125,0.593283
65.720,825.127,0.607724
65.730,824.741,0.421471
65.740,269.298,0.588880
65.750,271.163,0.490235
65.760,798.530,0.305504
65.770,785.811,0.220319
65.780,772.360,0.325808
65.790,747.774,0.277200
65.800,244.754,0.271819
65.810,242.550,0.315678
65.820,241.721,0.453901
65.830,241.514,0.468626
65.840,243.410,0.422617
65.850,243.464,0.201558
65.860,242.556,0.270396
65.870,715.907,0.080593
65.880,62.783,0.092670
65.890,179.722,0.143939
65.900,175.555,0.162943
65.910,265.103,0.114810
65.920,163.653,0.156477
65.930,169.829,0.118950
65.940,169.543,0.140887
65.950,169.151,0.144753
65.960,214.256,0.124765
65.970,191.016,0.129112
65.980,197.175,0.185353
65.990,484.453,0.261103
66.000,486.557,0.516318
66.010,487.566,0.679795
66.020,488.280,0.743009
66.030,489.159,0.803356
66.040,489.095,0.709311
66.050,489.893,0.688923
66.060,492.416,0.635548
66.070,493.336,0.539830
66.080,494.667,0.585635
66.090,482.296,0.260730
66.100,142.190,0.309493
66.110,451.125,0.387411
66.120,456.976,0.225827
66.130,460.696,0.190109
66.140,492.389,0.479068
66.150,499.726,0.445155
66.160,169.137,0.410642
66.170,169.092,0.490741
66.180,171.016,0.212058
66.190,191.314,0.439941
66.200,194.797,0.620773
66.210,197.449,0.673553
66.220,203.185,0.492487
66.230,210.107,0.412765
66.240,220.844,0.611665
66.250,222.662,0.821418
66.260,222.991,0.870089
66.270,222.693,0.859451
66.280,221.575,0.869896
66.290,220.664,0.849949
66.300,219.681,0.845042
66.310,218.222,0.791379
66.320,217.177,0.779196
66.330,215.909,0.784069
66.340,214.480,0.784926
66.350,213.352,0.676118
66.360,211.731,0.598892
66.370,210.926,0.664188
66.380,210.688,0.672642
66.390,211.055,0.718780
66.400,211.169,0.751085
66.410,212.936,0.785277
66.420,213.686,0.826491
66.430,214.524,0.766382
66.440,216.267,0.782330
66.450,217.250,0.791803
66.460,218.697,0.810994
66.470,219.575,0.808193
66.480,219.876,0.835924
66.490,220.263,0.868670
66.500,220.204,0.867827
66.510,219.629,0.835899
66.520,218.991,0.820564
66.530,218.743,0.812741
66.540,219.331,0.791142
66.550,220.728,0.830583
66.560,222.227,0.810771
66.570,222.550,0.811637
66.580,221.063,0.748139
66.590,219.522,0.658651
66.600,218.847,0.697238
66.610,220.953,0.532107
66.620,222.445,0.328972
66.630,221.894,0.516451
66.640,218.966,0.602574
66.650,218.712,0.688876
66.660,219.938,0.710215
66.670,220.296,0.732959
66.680,219.679,0.744655
66.690,219.506,0.792753
66.700,218.922,0.776634
66.710,217.340,0.713538
66.720,216.096,0.730893
66.730,215.829,0.783612
66.740,215.729,0.774713
66.750,214.268,0.734555
66.760,213.461,0.747011
66.770,212.232,0.668544
66.780,212.330,0.525187
66.790,165.768,0.217258
66.800,165.755,0.409088
66.810,173.383,0.319477
66.820,225.383,0.175518
66.830,110.681,0.210714
66.840,222.180,0.209976
66.850,107.866,0.353715
66.860,107.977,0.284313
66.870,107.782,0.283299
66.880,218.390,0.354755
66.890,217.719,0.549653
66.900,217.398,0.601107
66.910,217.839,0.575861
66.920,219.082,0.582827
66.930,110.055,0.589204
66.940,111.008,0.644476
66.950,110.843,0.681214
66.960,110.781,0.563139
66.970,110.550,0.607289
66.980,110.646,0.435626
66.990,112.645,0.426418
67.000,114.506,0.444900
67.010,115.371,0.230686
67.020,201.487,0.123345
67.030,32.602,0.096577
67.040,32.645,0.107224
67.050,32.377,0.166026
67.060,159.334,0.122730
67.070,142.994,0.261325
67.080,139.798,0.218387
67.090,175.352,0.163714
67.100,169.479,0.392937
67.110,179.872,0.249785
67.120,194.626,0.403977
67.130,201.204,0.462679
67.140,208.110,0.421794
67.150,226.666,0.199539
67.160,262.267,0.282984
67.170,267.773,0.600728
67.180,269.235,0.676860
67.190,272.311,0.773158
67.200,274.908,0.876511
67.210,273.266,0.816033
67.220,269.693,0.770669
67.230,266.481,0.685043
67.240,263.329,0.562220
67.250,163.847,0.104098
67.260,166.873,0.128147
67.270,127.634,0.148597
67.280,263.797,0.202913
67.290,266.471,0.553684
67.300,271.529,0.671940
67.310,271.617,0.835811
67.320,271.907,0.834573
67.330,269.415,0.826777
67.340,266.878,0.821284
67.350,265.014,0.763456
67.360,262.694,0.555097
67.370,257.203,0.441343
67.380,261.670,0.320548
67.390,263.898,0.346836
67.400,267.321,0.318634
67.410,280.504,0.485166
67.420,281.564,0.748108
67.430,280.721,0.880159
67.440,280.573,0.884736
67.450,280.448,0.840407
67.460,283.039,0.637006
67.470,290.049,0.523653
67.480,291.597,0.462180
67.490,286.849,0.520226
67.500,283.690,0.606952
67.510,274.311,0.366009
67.520,264.611,0.592445
67.530,262.250,0.704219
67.540,259.494,0.723722
67.550,263.790,0.627631
67.560,269.070,0.588630
67.570,284.167,0.419964
67.580,289.462,0.586215
67.590,291.147,0.710398
67.600,294.985,0.560620
67.610,297.718,0.360615
67.620,151.983,0.219153
67.630,244.837,0.367589
67.640,244.770,0.488125
67.650,260.246,0.303472
67.660,267.878,0.654222
67.670,266.658,0.775221
67.680,264.482,0.764379
67.690,266.235,0.474539
67.700,290.240,0.629343
67.710,292.688,0.830125
67.720,291.045,0.868302
67.730,287.912,0.845523
67.740,286.795,0.860151
67.750,287.360,0.843072
67.760,288.662,0.826438
67.770,288.706,0.784884
67.780,287.172,0.742806
67.790,285.607,0.798372
67.800,283.181,0.786617
67.810,282.836,0.854231
67.820,280.554,0.883499
67.830,279.743,0.882226
67.840,281.207,0.903535
67.850,281.899,0.856421
67.860,284.388,0.500495
67.870,293.084,0.460833
67.880,293.232,0.681170
67.890,291.598,0.793207
67.900,290.741,0.869750
67.910,291.199,0.852111
67.920,293.210,0.800776
67.930,293.466,0.748688
67.940,290.519,0.518000
67.950,281.634,0.411037
67.960,277.605,0.639537
67.970,275.625,0.644882
67.980,274.981,0.640062
67.990,272.420,0.588512
68.000,272.905,0.701617
68.010,273.027,0.799313
68.020,273.945,0.830870
68.030,275.563,0.865922
68.040,276.998,0.864182
68.050,279.167,0.856795
68.060,280.110,0.778163
68.070,280.759,0.672919
68.080,284.653,0.695097
68.090,284.476,0.758916
68.100,284.175,0.814630
68.110,282.597,0.760553
68.120,282.280,0.600230
68.130,281.730,0.294923
68.140,279.192,0.226051
68.150,281.580,0.234470
68.160,279.698,0.505958
68.170,280.269,0.770823
68.180,280.507,0.863384
68.190,280.348,0.853824
68.200,278.823,0.876381
68.210,278.281,0.881518
68.220,277.174,0.867748
68.230,277.558,0.823700
68.240,279.766,0.658091
68.250,279.352,0.327416
68.260,188.145,0.640990
68.270,187.146,0.658555
68.280,187.993,0.386056
68.290,280.663,0.289999
68.300,280.115,0.242225
68.310,279.268,0.131301
68.320,215.532,0.193617
68.330,210.993,0.307046
68.340,105.186,0.281633
68.350,252.154,0.263538
68.360,241.799,0.309242
68.370,238.343,0.490718
68.380,237.091,0.522737
68.390,234.760,0.369502
68.400,229.811,0.454368
68.410,223.963,0.399627
68.420,218.521,0.307727
68.430,206.362,0.268192
68.440,203.054,0.289929
68.450,197.393,0.400742
68.460,195.115,0.475659
68.470,194.440,0.497709
68.480,193.434,0.223473
68.490,196.175,0.179389
68.500,345.925,0.163957
68.510,347.176,0.320653
68.520,173.998,0.093951
68.530,144.286,0.207096
68.540,146.259,0.413465
68.550,145.541,0.636310
68.560,144.912,0.679901
68.570,144.692,0.446216
68.580,144.776,0.235473
68.590,119.550,0.152002
68.600,49.470,0.080018
68.610,118.711,0.139713
68.620,120.229,0.119593
68.630,119.124,0.170569
68.640,146.428,0.189987
68.650,146.147,0.295823
68.660,145.718,0.116979
68.670,112.927,0.116483
68.680,112.720,0.122889
68.690,113.080,0.221646
68.700,112.271,0.398594
68.710,111.820,0.518397
68.720,111.959,0.632402
68.730,112.272,0.627307
68.740,111.467,0.437085
68.750,167.986,0.171945
68.760,167.446,0.128437
68.770,166.905,0.145460
68.780,166.116,0.120789
68.790,144.427,0.100809
68.800,557.836,0.091883
68.810,459.999,0.133788
68.820,558.840,0.206318
68.830,456.956,0.129127
68.840,457.365,0.133379
68.850,551.524,0.168241
68.860,109.591,0.209136
68.870,109.361,0.106593
68.880,450.098,0.104274
68.890,148.829,0.264448
68.900,151.693,0.343162
68.910,150.549,0.490288
68.920,149.207,0.314234
68.930,439.104,0.266003
68.940,435.404,0.125795
68.950,445.146,0.157214
68.960,149.972,0.201192
68.970,145.903,0.456604
68.980,145.481,0.589195
68.990,143.944,0.436298
69.000,143.071,0.206198
69.010,142.186,0.180095
69.020,145.744,0.255638
69.030,146.262,0.312991
69.040,449.160,0.347686
69.050,448.976,0.516241
69.060,148.133,0.441794
69.070,145.844,0.604956
69.080,146.387,0.484268
69.090,146.838,0.381557
69.100,147.084,0.400905
69.110,144.114,0.310023
69.120,140.653,0.386723
69.130,143.640,0.236469
69.140,145.573,0.254690
69.150,148.741,0.418394
69.160,150.188,0.495593
69.170,455.279,0.364465
69.180,454.294,0.597038
69.190,225.955,0.556220
69.200,224.659,0.542903
69.210,224.513,0.382169
69.220,224.871,0.249852
69.230,148.630,0.289732
69.240,149.072,0.249913
69.250,217.789,0.159176
69.260,218.442,0.271141
69.270,440.502,0.517550
69.280,441.690,0.613723
69.290,440.330,0.729279
69.300,438.337,0.666679
69.310,438.367,0.434698
69.320,218.056,0.452780
69.330,217.705,0.266212
69.340,214.831,0.210593
69.350,214.846,0.119481
69.360,143.337,0.119997
69.370,112.192,0.209518
69.380,151.514,0.127381
69.390,151.439,0.112564
69.400,47.934,0.115235
69.410,47.454,0.382120
69.420,49.345,0.175865
69.430,112.387,0.296472
69.440,111.557,0.319190
69.450,112.136,0.264507
69.460,222.433,0.396051
69.470,222.729,0.219078
69.480,447.204,0.243336
69.490,145.751,0.167940
69.500,112.389,0.318812
69.510,113.178,0.280746
69.520,149.075,0.218779
69.530,144.953,0.446735
69.540,142.151,0.365964
69.550,145.318,0.448076
69.560,147.757,0.427721
69.570,150.822,0.574653
69.580,150.490,0.428566
69.590,148.950,0.279009
69.600,222.860,0.151614
69.610,219.881,0.259420
69.620,219.623,0.328500
69.630,220.670,0.228736
69.640,221.175,0.094940
69.650,225.206,0.173713
69.660,225.833,0.228667
69.670,272.110,0.123974
69.680,275.387,0.229015
69.690,281.101,0.211210
69.700,286.880,0.489262
69.710,291.101,0.512383
69.720,589.691,0.416935
69.730,294.282,0.442285
69.740,295.115,0.520398
69.750,295.074,0.738138
69.760,294.610,0.780262
69.770,291.839,0.732482
69.780,290.129,0.716677
69.790,289.406,0.526517
69.800,580.117,0.618525
69.810,576.921,0.661583
69.820,288.526,0.729927
69.830,288.466,0.758449
69.840,288.467,0.748160
69.850,288.353,0.698986
69.860,286.409,0.675990
69.870,283.089,0.357660
69.880,558.538,0.328170
69.890,458.833,0.322644
69.900,462.387,0.193880
69.910,234.838,0.189369
69.920,241.927,0.299457
69.930,256.461,0.443217
69.940,265.674,0.502597
69.950,270.064,0.711300
69.960,275.077,0.712977
69.970,278.738,0.824195
69.980,278.653,0.695610
69.990,276.759,0.668366
70.000,272.685,0.629135
70.010,268.099,0.571515
70.020,262.515,0.271387
70.030,322.422,0.103116
70.040,320.802,0.321495
70.050,220.110,0.173653
70.060,320.075,0.183219
70.070,640.681,0.204922
70.080,188.425,0.128615
70.090,65.463,0.069457
70.100,163.361,0.206859
70.110,325.716,0.211979
70.120,647.394,0.230007
70.130,215.779,0.412010
70.140,216.820,0.412670
70.150,653.442,0.526782
70.160,657.407,0.705146
70.170,655.968,0.700128
70.180,656.165,0.714361
70.190,656.949,0.588860
70.200,658.288,0.401644
70.210,326.519,0.652988
70.220,323.277,0.507521
70.230,300.036,0.342850
70.240,295.044,0.551650
70.250,288.051,0.323140
70.260,275.881,0.542794
70.270,270.031,0.546160
70.280,264.428,0.123108
70.290,254.699,0.162097
70.300,53.383,0.096952
70.310,74.808,0.053707
70.320,659.455,0.293068
70.330,663.863,0.210557
70.340,661.322,0.248847
70.350,661.208,0.179506
70.360,661.064,0.228233
70.370,169.856,0.174432
70.380,330.839,0.225863
70.390,169.546,0.197602
70.400,168.170,0.231469
70.410,167.310,0.372748
70.420,167.449,0.231322
70.430,171.518,0.125136
70.440,380.247,0.163270
70.450,387.405,0.217683
70.460,394.740,0.182231
70.470,129.770,0.245596
70.480,399.503,0.216224
70.490,131.911,0.094914
70.500,414.313,0.207222
70.510,421.502,0.181960
70.520,145.201,0.069006
70.530,649.250,0.088294
70.540,141.205,0.068653
70.550,140.915,0.051469
70.560,654.787,0.214342
70.570,137.472,0.056770
70.580,225.058,0.119171
70.590,659.790,0.206160
70.600,224.289,0.131098
70.610,130.672,0.149661
70.620,657.134,0.190508
70.630,130.398,0.166988
70.640,128.634,0.270949
70.650,128.008,0.289168
70.660,127.006,0.108088
70.670,329.824,0.137344
70.680,332.987,0.108366
70.690,163.413,0.235433
70.700,162.553,0.341268
70.710,330.607,0.200867
70.720,332.074,0.349533
70.730,136.929,0.311879
70.740,135.306,0.259743
70.750,132.417,0.242270
70.760,124.337,0.219620
70.770,128.002,0.251413
70.780,266.019,0.421676
70.790,268.091,0.689384
70.800,270.234,0.807364
70.810,273.726,0.795643
70.820,272.923,0.744795
70.830,274.615,0.516823
70.840,272.782,0.234014
70.850,269.324,0.146192
70.860,275.324,0.434658
70.870,275.434,0.654592
70.880,271.447,0.750029
70.890,267.731,0.635703
70.900,261.423,0.352518
70.910,245.243,0.407556
70.920,237.991,0.279516
70.930,406.377,0.200769
70.940,407.335,0.292124
70.950,198.031,0.552293
70.960,196.464,0.438965
70.970,196.706,0.224896
70.980,296.178,0.670116
70.990,295.211,0.789385
71.000,293.271,0.688250
71.010,290.387,0.376383
71.020,162.220,0.183004
71.030,164.467,0.297170
71.040,165.384,0.338483
71.050,292.443,0.312725
71.060,293.343,0.476908
71.070,294.119,0.555357
71.080,293.581,0.648288
71.090,291.912,0.432444
71.100,291.022,0.585223
71.110,291.461,0.141468
71.120,354.128,0.305153
71.130,177.179,0.280015
71.140,175.294,0.371489
71.150,172.162,0.540703
71.160,168.714,0.532681
71.170,163.271,0.546548
71.180,158.485,0.588306
71.190,155.768,0.441785
71.200,148.004,0.350829
71.210,145.532,0.473838
71.220,429.518,0.649252
71.230,425.628,0.757176
71.240,420.613,0.772041
71.250,416.443,0.772462
71.260,413.419,0.780437
71.270,411.837,0.808987
71.280,412.118,0.658264
71.290,413.755,0.746754
71.300,417.671,0.740058
71.310,420.979,0.722422
71.320,422.992,0.707947
71.330,426.284,0.720248
71.340,426.684,0.668487
71.350,427.996,0.697535
71.360,428.001,0.580158
71.370,425.433,0.487781
71.380,421.322,0.580157
71.390,417.072,0.647686
71.400,413.936,0.525366
71.410,407.486,0.436408
71.420,132.574,0.706630
71.430,131.587,0.675677
71.440,130.567,0.511572
71.450,130.073,0.301545
71.460,269.053,0.452967
71.470,267.692,0.542829
71.480,264.473,0.283307
71.490,241.309,0.437521
71.500,242.295,0.494808
71.510,244.375,0.238851
71.520,256.046,0.317406
71.530,259.980,0.492355
71.540,128.956,0.333687
71.550,253.912,0.318430
71.560,250.788,0.360869
71.570,249.008,0.206836
71.580,242.860,0.150124
71.590,236.106,0.155748
71.600,228.282,0.162933
71.610,75.126,0.134116
71.620,203.894,0.376122
71.630,201.110,0.658083
71.640,198.908,0.773956
71.650,197.894,0.687909
71.660,198.501,0.662850
71.670,199.127,0.555066
71.680,202.133,0.639908
71.690,202.003,0.478624
71.700,251.673,0.296830
71.710,249.837,0.511860
71.720,248.464,0.367503
71.730,244.682,0.302766
71.740,243.310,0.227767
71.750,161.840,0.260157
71.760,239.740,0.500812
71.770,236.474,0.321390
71.780,231.974,0.425852
71.790,115.163,0.257421
71.800,216.434,0.206076
71.810,212.954,0.491088
71.820,210.683,0.655734
71.830,210.223,0.699590
71.840,210.513,0.768436
71.850,210.838,0.768767
71.860,211.719,0.748530
71.870,210.892,0.688385
71.880,209.842,0.692311
71.890,207.980,0.659400
71.900,206.633,0.624439
71.910,202.848,0.537729
71.920,197.400,0.633714
71.930,195.620,0.711759
71.940,194.549,0.647819
71.950,193.688,0.423144
71.960,188.097,0.329777
71.970,230.771,0.173026
71.980,237.968,0.309105
71.990,240.450,0.525011
72.000,241.655,0.498201
72.010,241.075,0.317225
72.020,168.766,0.173854
72.030,164.852,0.598719
72.040,162.322,0.370025
72.050,160.741,0.244755
72.060,164.888,0.326355
72.070,165.510,0.400481
72.080,164.431,0.610523
72.090,164.221,0.629039
72.100,160.452,0.444692
72.110,157.679,0.460982
72.120,159.719,0.390987
72.130,487.133,0.327211
72.140,496.470,0.354360
72.150,170.093,0.595335
72.160,171.011,0.605733
72.170,172.948,0.440814
72.180,174.744,0.179235
72.190,175.204,0.188588
72.200,165.987,0.351238
72.210,164.368,0.418129
72.220,150.787,0.237206
72.230,455.756,0.359945
72.240,462.298,0.583898
72.250,467.243,0.603350
72.260,473.666,0.767401
72.270,479.169,0.754129
72.280,479.433,0.571885
72.290,481.148,0.247279
72.300,164.563,0.241379
72.310,149.308,0.300717
72.320,147.443,0.323280
72.330,415.488,0.261302
72.340,407.043,0.400024
72.350,201.873,0.448761
72.360,202.465,0.531247
72.370,204.649,0.495176
72.380,208.818,0.659362
72.390,211.787,0.647735
72.400,215.553,0.772542
72.410,217.508,0.801639
72.420,217.905,0.768834
72.430,218.103,0.723556
72.440,436.932,0.577555
72.450,436.073,0.549700
72.460,431.052,0.421380
72.470,433.221,0.217793
72.480,169.269,0.527726
72.490,169.206,0.627290
72.500,169.052,0.483149
72.510,168.743,0.462926
72.520,166.813,0.329841
72.530,164.923,0.193192
72.540,159.540,0.125206
72.550,157.400,0.089442
72.560,222.223,0.118930
72.570,157.532,0.106277
72.580,154.172,0.277233
72.590,158.042,0.389779
72.600,161.123,0.607624
72.610,162.473,0.728087
72.620,164.486,0.768658
72.630,167.590,0.761342
72.640,171.472,0.719851
72.650,177.716,0.690025
72.660,180.478,0.782128
72.670,181.500,0.769850
72.680,178.584,0.674217
72.690,173.344,0.577637
72.700,168.431,0.638784
72.710,163.570,0.639214
72.720,163.600,0.634912
72.730,165.966,0.525584
72.740,168.570,0.543894
72.750,169.266,0.373271
72.760,202.653,0.519456
